epoch,step,loss,embedding,classification,decoder,consistency,sketch_keep_ratio,sketch_view2_keep_ratio,lr,gate_lr,alpha_mean,alpha_std,alpha_p10,alpha_p50,alpha_p90,seconds
3,7640,36.46329116821289,0.16181230545043945,1.612768530845642,4.131228923797607,0.02314578928053379,0.8073256611824036,0.8073133826255798,8.849012038317303e-06,8.849012038317303e-06,0.5,0.0,0.5,0.5,0.5,8214.989572525024
3,7660,43.358665466308594,0.24185329675674438,1.4803160429000854,4.341714859008789,0.02845819480717182,0.8178063035011292,0.8178121447563171,8.842382159415496e-06,8.842382159415496e-06,0.5,0.0,0.5,0.5,0.5,8235.876581192017
3,7680,39.102874755859375,0.19460520148277283,1.5273821353912354,4.342146396636963,0.02638639695942402,0.8126789331436157,0.812688410282135,8.835736058057003e-06,8.835736058057003e-06,0.5,0.0,0.5,0.5,0.5,8257.490903139114
3,7700,53.71754837036133,0.3372226655483246,1.5855258703231812,4.114194393157959,0.025830885395407677,0.785119891166687,0.7851212620735168,8.829073766499087e-06,8.829073766499087e-06,0.5,0.0,0.5,0.5,0.5,8278.378522157669
3,7720,34.60723876953125,0.15257689356803894,1.5133713483810425,4.190740585327148,0.025091489776968956,0.7905173301696777,0.7905363440513611,8.822395317077589e-06,8.822395317077589e-06,0.5,0.0,0.5,0.5,0.5,8299.560749530792
3,7740,36.93846130371094,0.16091355681419373,1.6642178297042847,4.180286884307861,0.024641022086143494,0.8287467956542969,0.8287134170532227,8.815700742206768e-06,8.815700742206768e-06,0.5,0.0,0.5,0.5,0.5,8320.142143011093
3,7760,39.77707290649414,0.20735549926757812,1.4972119331359863,4.038987636566162,0.030419325456023216,0.8124849796295166,0.8124772906303406,8.808990074379162e-06,8.808990074379162e-06,0.5,0.0,0.5,0.5,0.5,8341.173274993896
3,7780,31.963058471679688,0.1378532201051712,1.3913367986679077,4.2379865646362305,0.026381712406873703,0.80540931224823,0.8053882122039795,8.802263346165399e-06,8.802263346165399e-06,0.5,0.0,0.5,0.5,0.5,8363.204951286316
3,7800,44.48808670043945,0.24932323396205902,1.5257290601730347,4.27183198928833,0.026641903445124626,0.813325047492981,0.813318133354187,8.795520590214071e-06,8.795520590214071e-06,0.5,0.0,0.5,0.5,0.5,8383.879314899445
3,7820,49.50128173828125,0.3082720637321472,1.437446117401123,4.27479362487793,0.02481776475906372,0.8061475157737732,0.8061489462852478,8.78876183925156e-06,8.78876183925156e-06,0.5,0.0,0.5,0.5,0.5,8405.49029803276
3,7840,31.31961441040039,0.12141097337007523,1.5230053663253784,3.926072835922241,0.02238946408033371,0.815117597579956,0.8150884509086609,8.781987126081873e-06,8.781987126081873e-06,0.5,0.0,0.5,0.5,0.5,8425.935638427734
3,7860,48.19091033935547,0.29287445545196533,1.4728450775146484,4.148500919342041,0.026511840522289276,0.8138271570205688,0.8138234615325928,8.7751964835865e-06,8.7751964835865e-06,0.5,0.0,0.5,0.5,0.5,8447.282632112503
3,7880,30.679405212402344,0.11440347135066986,1.4844920635223389,4.367908954620361,0.02622951567173004,0.8132728934288025,0.8132609724998474,8.768389944724237e-06,8.768389944724237e-06,0.5,0.0,0.5,0.5,0.5,8468.42606496811
3,7900,35.852149963378906,0.1578969806432724,1.5887845754623413,4.14955997467041,0.02504866197705269,0.8192822337150574,0.8192692995071411,8.76156754253104e-06,8.76156754253104e-06,0.5,0.0,0.5,0.5,0.5,8489.826431035995
3,7920,38.84428787231445,0.19302740693092346,1.5285724401474,4.227966785430908,0.02785927802324295,0.7910895943641663,0.7911059260368347,8.754729310119857e-06,8.754729310119857e-06,0.5,0.0,0.5,0.5,0.5,8511.880148649216
3,7940,48.774658203125,0.2906128168106079,1.5626702308654785,4.062234878540039,0.024435242637991905,0.8187841773033142,0.8187862634658813,8.747875280680464e-06,8.747875280680464e-06,0.5,0.0,0.5,0.5,0.5,8535.221665382385
3,7960,41.68075180053711,0.23238259553909302,1.431962013244629,4.094158172607422,0.028714939951896667,0.7859480381011963,0.7859729528427124,8.741005487479316e-06,8.741005487479316e-06,0.5,0.0,0.5,0.5,0.5,8556.71082687378
3,7980,46.15499496459961,0.2831113934516907,1.3729562759399414,4.088232040405273,0.026057416573166847,0.7968900799751282,0.7969021797180176,8.734119963859377e-06,8.734119963859377e-06,0.5,0.0,0.5,0.5,0.5,8579.143247842789
3,8000,34.436317443847656,0.13431307673454285,1.686110496520996,4.116675853729248,0.027228891849517822,0.8089447021484375,0.8089336156845093,8.727218743239955e-06,8.727218743239955e-06,0.5,0.0,0.5,0.5,0.5,8599.900428771973
3,8020,52.13530731201172,0.32164931297302246,1.5736281871795654,4.210188388824463,0.023903226479887962,0.7856188416481018,0.7856047749519348,8.72030185911655e-06,8.72030185911655e-06,0.5,0.0,0.5,0.5,0.5,8621.793899774551
3,8040,32.47237014770508,0.13801732659339905,1.4291375875473022,4.354243278503418,0.025015609338879585,0.7871429920196533,0.7871379852294922,8.713369345060678e-06,8.713369345060678e-06,0.5,0.0,0.5,0.5,0.5,8642.701921224594
3,8060,47.62771224975586,0.2881634533405304,1.4620832204818726,4.165347099304199,0.02518404647707939,0.8122873902320862,0.8123394846916199,8.706421234719726e-06,8.706421234719726e-06,0.5,0.0,0.5,0.5,0.5,8664.865613937378
3,8080,57.89852523803711,0.3989136219024658,1.3867440223693848,4.115992546081543,0.023731285706162453,0.7940751910209656,0.7940765023231506,8.699457561816772e-06,8.699457561816772e-06,0.5,0.0,0.5,0.5,0.5,8686.091886758804
3,8100,45.848934173583984,0.2617926001548767,1.5434865951538086,4.208160877227783,0.02664443477988243,0.7995921969413757,0.7995824813842773,8.692478360150428e-06,8.692478360150428e-06,0.5,0.0,0.5,0.5,0.5,8707.10271024704
3,8120,37.49980163574219,0.173052579164505,1.599506139755249,4.172931671142578,0.026551906019449234,0.815943717956543,0.8159633874893188,8.685483663594678e-06,8.685483663594678e-06,0.5,0.0,0.5,0.5,0.5,8728.122042894363
3,8140,36.373046875,0.18268615007400513,1.425336241722107,3.824742317199707,0.026326730847358704,0.7841700315475464,0.7841618657112122,8.678473506098711e-06,8.678473506098711e-06,0.5,0.0,0.5,0.5,0.5,8748.930365800858
3,8160,41.501380920410156,0.22028228640556335,1.5147432088851929,4.299170970916748,0.026550352573394775,0.7777025699615479,0.777698278427124,8.671447921686757e-06,8.671447921686757e-06,0.5,0.0,0.5,0.5,0.5,8770.391336679459
3,8180,30.340547561645508,0.12547113001346588,1.3297175168991089,4.471071720123291,0.025188138708472252,0.7876612544059753,0.7876938581466675,8.664406944457917e-06,8.664406944457917e-06,0.5,0.0,0.5,0.5,0.5,8793.24919128418
3,8200,53.75524139404297,0.35867759585380554,1.3842589855194092,4.016608715057373,0.028281357139348984,0.8036696314811707,0.8036585450172424,8.657350608586008e-06,8.657350608586008e-06,0.5,0.0,0.5,0.5,0.5,8814.448715686798
3,8220,37.66667175292969,0.16877888143062592,1.6515016555786133,4.248682022094727,0.025086164474487305,0.8022266030311584,0.8022255301475525,8.650278948319388e-06,8.650278948319388e-06,0.5,0.0,0.5,0.5,0.5,8835.924415588379
3,8240,46.08379364013672,0.2634196877479553,1.5788425207138062,3.9295291900634766,0.023871293291449547,0.8046899437904358,0.8046699166297913,8.643191997980796e-06,8.643191997980796e-06,0.5,0.0,0.5,0.5,0.5,8857.060408115387
3,8260,35.83425521850586,0.17168176174163818,1.4180806875228882,4.463103294372559,0.022168289870023727,0.8023183941841125,0.802325963973999,8.636089791967178e-06,8.636089791967178e-06,0.5,0.0,0.5,0.5,0.5,8877.973915815353
3,8280,30.428037643432617,0.11137063801288605,1.5270179510116577,3.992112874984741,0.028679950162768364,0.7737964391708374,0.773806631565094,8.628972364749524e-06,8.628972364749524e-06,0.5,0.0,0.5,0.5,0.5,8899.130147457123
3,8300,34.25929260253906,0.15806101262569427,1.4450047016143799,3.9764533042907715,0.026692889630794525,0.8136754035949707,0.8136714100837708,8.621839750872706e-06,8.621839750872706e-06,0.5,0.0,0.5,0.5,0.5,8921.270013809204
3,8320,29.799549102783203,0.1084829568862915,1.4707038402557373,4.215743064880371,0.028473202139139175,0.8007394671440125,0.8007404208183289,8.614691984955303e-06,8.614691984955303e-06,0.5,0.0,0.5,0.5,0.5,8942.43406367302
3,8340,34.8135986328125,0.16216135025024414,1.44297194480896,4.139957427978516,0.0277861338108778,0.8082084655761719,0.8081955909729004,8.607529101689434e-06,8.607529101689434e-06,0.5,0.0,0.5,0.5,0.5,8963.754592180252
3,8360,46.66166687011719,0.27182695269584656,1.5220367908477783,4.232363700866699,0.02623981423676014,0.8001968264579773,0.8002023100852966,8.60035113584059e-06,8.60035113584059e-06,0.5,0.0,0.5,0.5,0.5,8984.744971513748
3,8380,33.95362854003906,0.14497151970863342,1.5341465473175049,4.087803363800049,0.027207333594560623,0.7960246205329895,0.7961859703063965,8.593158122247472e-06,8.593158122247472e-06,0.5,0.0,0.5,0.5,0.5,9006.864091157913
3,8400,33.50962829589844,0.13105133175849915,1.6162794828414917,4.217376232147217,0.02432737872004509,0.8110895752906799,0.8110854625701904,8.58595009582181e-06,8.58595009582181e-06,0.5,0.0,0.5,0.5,0.5,9028.229023456573
3,8420,28.361194610595703,0.08256576210260391,1.606461524963379,4.013267517089844,0.026736043393611908,0.7991370558738708,0.7991267442703247,8.578727091548202e-06,8.578727091548202e-06,0.5,0.0,0.5,0.5,0.5,9048.99387550354
3,8440,39.90892791748047,0.21624064445495605,1.435101866722107,3.907162666320801,0.026685023680329323,0.7894145250320435,0.7894130945205688,8.571489144483945e-06,8.571489144483945e-06,0.5,0.0,0.5,0.5,0.5,9071.054548978806
3,8460,44.93488693237305,0.25059807300567627,1.5623424053192139,4.2273640632629395,0.024290382862091064,0.8027595281600952,0.8028108477592468,8.564236289758853e-06,8.564236289758853e-06,0.5,0.0,0.5,0.5,0.5,9091.834691286087
3,8480,62.02867889404297,0.4167790412902832,1.604209303855896,4.28220272064209,0.02648216299712658,0.8188505172729492,0.8188331127166748,8.556968562575106e-06,8.556968562575106e-06,0.5,0.0,0.5,0.5,0.5,9113.412166833878
3,8500,27.881004333496094,0.0951308086514473,1.4118740558624268,4.219380855560303,0.029801517724990845,0.7889850735664368,0.7889881730079651,8.549685998207062e-06,8.549685998207062e-06,0.5,0.0,0.5,0.5,0.5,9134.139072179794
3,8520,35.34866714477539,0.16536903381347656,1.482349157333374,3.9621169567108154,0.02615247666835785,0.7947970628738403,0.7943313717842102,8.542388632001094e-06,8.542388632001094e-06,0.5,0.0,0.5,0.5,0.5,9155.055451631546
3,8540,34.54304885864258,0.16157224774360657,1.421130895614624,4.146685600280762,0.02783009596168995,0.8112116456031799,0.8112516403198242,8.535076499375415e-06,8.535076499375415e-06,0.5,0.0,0.5,0.5,0.5,9176.352547645569
3,8560,40.467159271240234,0.22627291083335876,1.3903186321258545,3.9088542461395264,0.027824783697724342,0.7930029034614563,0.79298996925354,8.527749635819907e-06,8.527749635819907e-06,0.5,0.0,0.5,0.5,0.5,9196.980463027954
3,8580,45.511009216308594,0.24926051497459412,1.6583316326141357,3.9771718978881836,0.024468502029776573,0.7838782072067261,0.7838740348815918,8.520408076895957e-06,8.520408076895957e-06,0.5,0.0,0.5,0.5,0.5,9218.518383026123
3,8600,40.936702728271484,0.22368620336055756,1.425191879272461,4.291533946990967,0.024631448090076447,0.8121010661125183,0.8121085166931152,8.513051858236268e-06,8.513051858236268e-06,0.5,0.0,0.5,0.5,0.5,9240.701500177383
3,8620,43.18028259277344,0.25055205821990967,1.3849238157272339,4.248528957366943,0.027308063581585884,0.7992694973945618,0.7992883324623108,8.505681015544696e-06,8.505681015544696e-06,0.5,0.0,0.5,0.5,0.5,9261.994514226913
3,8640,38.28586196899414,0.19251278042793274,1.4844238758087158,4.164313793182373,0.02603268437087536,0.8015140891075134,0.8014959692955017,8.49829558459608e-06,8.49829558459608e-06,0.5,0.0,0.5,0.5,0.5,9283.45011806488
3,8660,33.2167854309082,0.14144666492938995,1.4989418983459473,4.054947853088379,0.02775166556239128,0.8039215803146362,0.8039193153381348,8.490895601236063e-06,8.490895601236063e-06,0.5,0.0,0.5,0.5,0.5,9304.896345853806
3,8680,44.99845504760742,0.2559584379196167,1.5194242000579834,4.179892539978027,0.028477279469370842,0.7952280640602112,0.7952375411987305,8.483481101380917e-06,8.483481101380917e-06,0.5,0.0,0.5,0.5,0.5,9326.722864627838
3,8700,44.47853469848633,0.25117963552474976,1.5235551595687866,4.099079608917236,0.025939367711544037,0.8133212924003601,0.8133033514022827,8.476052121017368e-06,8.476052121017368e-06,0.5,0.0,0.5,0.5,0.5,9347.425028562546
3,8720,39.18436050415039,0.20788046717643738,1.4380148649215698,3.988196849822998,0.027970749884843826,0.8111114501953125,0.8111076951026917,8.468608696202433e-06,8.468608696202433e-06,0.5,0.0,0.5,0.5,0.5,9368.847398519516
3,8740,60.0815544128418,0.3963451385498047,1.634556770324707,4.075333595275879,0.026141922920942307,0.8262097239494324,0.8262100219726562,8.46115086306323e-06,8.46115086306323e-06,0.5,0.0,0.5,0.5,0.5,9389.803474187851
3,8760,33.61363983154297,0.14768105745315552,1.480956792831421,4.009762287139893,0.026201307773590088,0.7931999564170837,0.7931802272796631,8.453678657796805e-06,8.453678657796805e-06,0.5,0.0,0.5,0.5,0.5,9411.865962266922
3,8780,40.658573150634766,0.21561148762702942,1.498192548751831,4.088676929473877,0.026819366961717606,0.7936797738075256,0.7936751842498779,8.446192116669966e-06,8.446192116669966e-06,0.5,0.0,0.5,0.5,0.5,9432.39683508873
3,8800,34.50259017944336,0.15113840997219086,1.537369966506958,3.9916396141052246,0.02341104857623577,0.8107354044914246,0.810724139213562,8.438691276019103e-06,8.438691276019103e-06,0.5,0.0,0.5,0.5,0.5,9453.648659467697
3,8820,53.8879280090332,0.34675395488739014,1.516895055770874,4.018492698669434,0.025087928399443626,0.8052570819854736,0.805260956287384,8.431176172250002e-06,8.431176172250002e-06,0.5,0.0,0.5,0.5,0.5,9474.412139177322
3,8840,39.36503601074219,0.2194567769765854,1.3224420547485352,4.171308994293213,0.023628374561667442,0.7848808765411377,0.7848981618881226,8.423646841837678e-06,8.423646841837678e-06,0.5,0.0,0.5,0.5,0.5,9496.086292028427
4,8860,50.131446838378906,0.3215690851211548,1.4017757177352905,3.926527976989746,0.03024963289499283,0.7972123622894287,0.7972105741500854,8.416103321326203e-06,8.416103321326203e-06,0.5,0.0,0.5,0.5,0.5,9532.88616013527
4,8880,33.74895477294922,0.14079223573207855,1.5554447174072266,4.087752342224121,0.02753257192671299,0.793753445148468,0.7937501668930054,8.408545647328513e-06,8.408545647328513e-06,0.5,0.0,0.5,0.5,0.5,9553.842396259308
4,8900,33.798099517822266,0.1552647054195404,1.4082597494125366,4.164302349090576,0.024730507284402847,0.823002815246582,0.8230044841766357,8.400973856526243e-06,8.400973856526243e-06,0.5,0.0,0.5,0.5,0.5,9575.010137319565
4,8920,48.38329315185547,0.3031606674194336,1.382558822631836,4.213103294372559,0.028532737866044044,0.8094876408576965,0.809489905834198,8.393387985669541e-06,8.393387985669541e-06,0.5,0.0,0.5,0.5,0.5,9597.087412595749
4,8940,30.952585220336914,0.12653732299804688,1.4076271057128906,4.199463844299316,0.02311835065484047,0.8147291541099548,0.814727246761322,8.385788071576902e-06,8.385788071576902e-06,0.5,0.0,0.5,0.5,0.5,9621.0177090168
4,8960,33.45135498046875,0.15546181797981262,1.364438533782959,4.231128692626953,0.029659150168299675,0.8132050037384033,0.8131939172744751,8.378174151134968e-06,8.378174151134968e-06,0.5,0.0,0.5,0.5,0.5,9642.288676023483
4,8980,33.822227478027344,0.16122165322303772,1.3899210691452026,3.7752468585968018,0.02560500241816044,0.8034249544143677,0.8034439086914062,8.370546261298375e-06,8.370546261298375e-06,0.5,0.0,0.5,0.5,0.5,9664.172048807144
4,9000,35.22344970703125,0.159491628408432,1.4930448532104492,4.315467357635498,0.028371307998895645,0.8091903924942017,0.8091863393783569,8.362904439089549e-06,8.362904439089549e-06,0.5,0.0,0.5,0.5,0.5,9685.642089128494
4,9020,38.57208251953125,0.20290756225585938,1.40509033203125,4.20400857925415,0.026411082595586777,0.7913481593132019,0.7913497686386108,8.355248721598544e-06,8.355248721598544e-06,0.5,0.0,0.5,0.5,0.5,9708.844594955444
4,9040,39.91204833984375,0.2070675790309906,1.5205609798431396,3.9702069759368896,0.02947285585105419,0.8065642714500427,0.8065675497055054,8.347579145982856e-06,8.347579145982856e-06,0.5,0.0,0.5,0.5,0.5,9733.283551216125
4,9060,42.513458251953125,0.23929020762443542,1.4681155681610107,3.878910779953003,0.024371812120079994,0.8175854682922363,0.8175764679908752,8.339895749467238e-06,8.339895749467238e-06,0.5,0.0,0.5,0.5,0.5,9754.29723739624
4,9080,59.52922821044922,0.4154852032661438,1.4047034978866577,3.903961420059204,0.029710903763771057,0.7792230248451233,0.7792441248893738,8.332198569343527e-06,8.332198569343527e-06,0.5,0.0,0.5,0.5,0.5,9776.554640769958
4,9100,38.734169006347656,0.19952547550201416,1.4668490886688232,4.0856757164001465,0.027456246316432953,0.8037972450256348,0.8037959337234497,8.324487642970458e-06,8.324487642970458e-06,0.5,0.0,0.5,0.5,0.5,9797.856834411621
4,9120,33.416343688964844,0.15169233083724976,1.4047324657440186,4.172400951385498,0.02738759107887745,0.7993044257164001,0.7993186116218567,8.316763007773486e-06,8.316763007773486e-06,0.5,0.0,0.5,0.5,0.5,9818.995154857635
4,9140,34.971805572509766,0.15464670956134796,1.5341315269470215,4.137127876281738,0.028688549995422363,0.825465202331543,0.8254818320274353,8.3090247012446e-06,8.3090247012446e-06,0.5,0.0,0.5,0.5,0.5,9839.942918777466
4,9160,29.823993682861328,0.12945139408111572,1.2821345329284668,4.0309062004089355,0.026603490114212036,0.7938884496688843,0.7938953638076782,8.301272760942144e-06,8.301272760942144e-06,0.5,0.0,0.5,0.5,0.5,9862.675155878067
4,9180,43.57913589477539,0.25041648745536804,1.456329107284546,3.94954776763916,0.02464800700545311,0.7775976061820984,0.7775965332984924,8.293507224490638e-06,8.293507224490638e-06,0.5,0.0,0.5,0.5,0.5,9883.286666154861
4,9200,30.119169235229492,0.11526942253112793,1.4508395195007324,4.058436870574951,0.02539522387087345,0.8058708906173706,0.8058606386184692,8.285728129580589e-06,8.285728129580589e-06,0.5,0.0,0.5,0.5,0.5,9904.856096744537
4,9220,46.14427947998047,0.2756102979183197,1.4495112895965576,4.061643600463867,0.026488350704312325,0.7831119298934937,0.7833171486854553,8.27793551396831e-06,8.27793551396831e-06,0.5,0.0,0.5,0.5,0.5,9925.462549209595
4,9240,33.39851379394531,0.1450277864933014,1.4810594320297241,4.055251598358154,0.0298882108181715,0.7938379049301147,0.7938529849052429,8.270129415475739e-06,8.270129415475739e-06,0.5,0.0,0.5,0.5,0.5,9946.686114549637
4,9260,33.13510513305664,0.14923463761806488,1.4184983968734741,4.001641273498535,0.025015562772750854,0.8094413876533508,0.8094348907470703,8.262309871990251e-06,8.262309871990251e-06,0.5,0.0,0.5,0.5,0.5,9967.752812862396
4,9280,31.947723388671875,0.13461542129516602,1.4232276678085327,4.227933406829834,0.02597043476998806,0.8119843006134033,0.8119822144508362,8.254476921464483e-06,8.254476921464483e-06,0.5,0.0,0.5,0.5,0.5,9989.32046532631
4,9300,36.24493408203125,0.17649376392364502,1.4743770360946655,3.8274621963500977,0.024324806407094002,0.7924250364303589,0.7924360632896423,8.246630601916141e-06,8.246630601916141e-06,0.5,0.0,0.5,0.5,0.5,10011.89818763733
4,9320,45.181427001953125,0.26316171884536743,1.4837316274642944,4.001702308654785,0.02623659558594227,0.7841131091117859,0.7841045260429382,8.238770951427814e-06,8.238770951427814e-06,0.5,0.0,0.5,0.5,0.5,10032.897361040115
4,9340,38.664833068847656,0.19834475219249725,1.482720136642456,3.9767942428588867,0.026363274082541466,0.7842532992362976,0.7842351794242859,8.230898008146799e-06,8.230898008146799e-06,0.5,0.0,0.5,0.5,0.5,10054.702961206436
4,9360,36.26327896118164,0.18022023141384125,1.4276046752929688,3.9360413551330566,0.029168909415602684,0.796787679195404,0.7967822551727295,8.223011810284912e-06,8.223011810284912e-06,0.5,0.0,0.5,0.5,0.5,10075.715335607529
4,9380,35.516204833984375,0.16691848635673523,1.480657935142517,3.9924633502960205,0.025315523147583008,0.7992068529129028,0.7992058396339417,8.215112396118293e-06,8.215112396118293e-06,0.5,0.0,0.5,0.5,0.5,10096.522762775421
4,9400,35.157249450683594,0.16553692519664764,1.4648258686065674,3.9302797317504883,0.02502184547483921,0.792867124080658,0.7928733229637146,8.207199803987235e-06,8.207199803987235e-06,0.5,0.0,0.5,0.5,0.5,10117.667290687561
4,9420,47.605899810791016,0.28439053893089294,1.5035040378570557,4.105855941772461,0.02595292031764984,0.7932490110397339,0.7932597994804382,8.199274072295988e-06,8.199274072295988e-06,0.5,0.0,0.5,0.5,0.5,10138.486134290695
4,9440,38.88585662841797,0.2014828622341156,1.483107089996338,3.8749756813049316,0.03151967003941536,0.8031031489372253,0.8030914068222046,8.19133523951258e-06,8.19133523951258e-06,0.5,0.0,0.5,0.5,0.5,10160.669244527817
4,9460,29.28890609741211,0.1006728783249855,1.4935386180877686,4.256206512451172,0.030026013031601906,0.7885193824768066,0.7885059118270874,8.183383344168618e-06,8.183383344168618e-06,0.5,0.0,0.5,0.5,0.5,10181.21948003769
4,9480,35.15671920776367,0.16702993214130402,1.4476230144500732,3.953080654144287,0.024415556341409683,0.8073399662971497,0.8073282837867737,8.175418424859116e-06,8.175418424859116e-06,0.5,0.0,0.5,0.5,0.5,10202.852910995483
4,9500,43.80360794067383,0.23810014128684998,1.5999635457992554,3.969825267791748,0.024130934849381447,0.8218156695365906,0.8218197226524353,8.167440520242298e-06,8.167440520242298e-06,0.5,0.0,0.5,0.5,0.5,10223.593594551086
4,9520,55.70330810546875,0.35574448108673096,1.6071527004241943,4.030386447906494,0.02694675698876381,0.7799239158630371,0.779912531375885,8.159449669039411e-06,8.159449669039411e-06,0.5,0.0,0.5,0.5,0.5,10244.500390291214
4,9540,32.3527946472168,0.13224682211875916,1.506148338317871,4.0377116203308105,0.02892083115875721,0.8026461005210876,0.8026518225669861,8.151445910034544e-06,8.151445910034544e-06,0.5,0.0,0.5,0.5,0.5,10267.114167690277
4,9560,43.26808547973633,0.2573883533477783,1.3285069465637207,4.217591285705566,0.026593834161758423,0.792009174823761,0.7920080423355103,8.143429282074431e-06,8.143429282074431e-06,0.5,0.0,0.5,0.5,0.5,10287.087168693542
4,9580,29.629112243652344,0.1180315613746643,1.3759658336639404,4.034580230712891,0.03171776607632637,0.8023489713668823,0.8023629784584045,8.135399824068267e-06,8.135399824068267e-06,0.5,0.0,0.5,0.5,0.5,10309.291588306427
4,9600,33.639827728271484,0.15185454487800598,1.4465211629867554,3.9624197483062744,0.02673989161849022,0.7766812443733215,0.7766842246055603,8.127357574987515e-06,8.127357574987515e-06,0.5,0.0,0.5,0.5,0.5,10329.677066087723
4,9620,26.71090316772461,0.07657143473625183,1.5158374309539795,3.8696446418762207,0.025741182267665863,0.8118206858634949,0.811781108379364,8.119302573865732e-06,8.119302573865732e-06,0.5,0.0,0.5,0.5,0.5,10351.218896150589
4,9640,30.674549102783203,0.11123806983232498,1.560105562210083,3.9193131923675537,0.030374465510249138,0.7777330279350281,0.777734100818634,8.111234859798353e-06,8.111234859798353e-06,0.5,0.0,0.5,0.5,0.5,10371.572382211685
4,9660,49.41115188598633,0.3127608001232147,1.4060618877410889,4.048620700836182,0.025829195976257324,0.8042259812355042,0.8042242527008057,8.103154471942524e-06,8.103154471942524e-06,0.5,0.0,0.5,0.5,0.5,10392.570196151733
4,9680,37.4908332824707,0.19169364869594574,1.426248550415039,4.0315351486206055,0.02744578942656517,0.7996934652328491,0.7997090816497803,8.095061449516904e-06,8.095061449516904e-06,0.5,0.0,0.5,0.5,0.5,10412.840282917023
4,9700,34.125606536865234,0.15296924114227295,1.4747731685638428,4.0544915199279785,0.02645958587527275,0.8140172362327576,0.8140299320220947,8.086955831801471e-06,8.086955831801471e-06,0.5,0.0,0.5,0.5,0.5,10433.968755960464
4,9720,50.29724884033203,0.3339992165565491,1.302152395248413,3.8490960597991943,0.026706941425800323,0.8090446591377258,0.8090313673019409,8.078837658137342e-06,8.078837658137342e-06,0.5,0.0,0.5,0.5,0.5,10455.907745838165
4,9740,38.56224822998047,0.20134422183036804,1.437646746635437,4.022623538970947,0.02873280644416809,0.8068883419036865,0.8068866729736328,8.070706967926565e-06,8.070706967926565e-06,0.5,0.0,0.5,0.5,0.5,10476.746310710907
4,9760,44.7757453918457,0.2630804181098938,1.4458856582641602,3.981659412384033,0.027186354622244835,0.7989335656166077,0.7989352941513062,8.062563800631949e-06,8.062563800631949e-06,0.5,0.0,0.5,0.5,0.5,10498.151228189468
4,9780,31.763805389404297,0.13070960342884064,1.497393012046814,3.6943910121917725,0.02452223189175129,0.787909746170044,0.7878290414810181,8.054408195776852e-06,8.054408195776852e-06,0.5,0.0,0.5,0.5,0.5,10519.03433728218
4,9800,31.848493576049805,0.13147439062595367,1.4719631671905518,3.952009677886963,0.029415618628263474,0.8054206371307373,0.805426836013794,8.046240192945e-06,8.046240192945e-06,0.5,0.0,0.5,0.5,0.5,10540.241921186447
4,9820,54.718505859375,0.3558170199394226,1.4954299926757812,4.158062934875488,0.024440836161375046,0.8052657842636108,0.8052712082862854,8.038059831780301e-06,8.038059831780301e-06,0.5,0.0,0.5,0.5,0.5,10561.459782600403
4,9840,33.43349838256836,0.14980119466781616,1.4417080879211426,4.007229804992676,0.029066376388072968,0.8204258680343628,0.8204174041748047,8.029867151986637e-06,8.029867151986637e-06,0.5,0.0,0.5,0.5,0.5,10582.293117761612
4,9860,46.921600341796875,0.27971309423446655,1.4883893728256226,4.035082817077637,0.031316135078668594,0.7935600280761719,0.7935441732406616,8.02166219332768e-06,8.02166219332768e-06,0.5,0.0,0.5,0.5,0.5,10604.28902554512
4,9880,49.8726921081543,0.31471648812294006,1.434086799621582,4.029409885406494,0.03076718933880329,0.8117651343345642,0.8117911219596863,8.0134449956267e-06,8.0134449956267e-06,0.5,0.0,0.5,0.5,0.5,10627.622307777405
4,9900,34.140132904052734,0.15817885100841522,1.4165246486663818,4.12959623336792,0.027406392619013786,0.7876648902893066,0.7876671552658081,8.005215598766371e-06,8.005215598766371e-06,0.5,0.0,0.5,0.5,0.5,10649.050030708313
4,9920,28.027315139770508,0.09890460222959518,1.4173343181610107,3.938387632369995,0.025124143809080124,0.8071427345275879,0.8071541786193848,7.996974042688574e-06,7.996974042688574e-06,0.5,0.0,0.5,0.5,0.5,10669.685045719147
4,9940,47.22895431518555,0.27459555864334106,1.5703343152999878,4.035809516906738,0.03024551272392273,0.8073567152023315,0.8073574900627136,7.98872036739421e-06,7.98872036739421e-06,0.5,0.0,0.5,0.5,0.5,10691.056013345718
4,9960,27.554244995117188,0.0886274129152298,1.4741013050079346,3.9231293201446533,0.02736126445233822,0.8204945921897888,0.8204801082611084,7.980454612942992e-06,7.980454612942992e-06,0.5,0.0,0.5,0.5,0.5,10711.760604858398
4,9980,36.78456497192383,0.18526223301887512,1.4128949642181396,4.102528095245361,0.026864709332585335,0.7978329658508301,0.7978260517120361,7.972176819453269e-06,7.972176819453269e-06,0.5,0.0,0.5,0.5,0.5,10732.995970964432
4,10000,45.12821960449219,0.25360140204429626,1.5711088180541992,4.031538009643555,0.02545173652470112,0.7806801795959473,0.7806814908981323,7.96388702710182e-06,7.96388702710182e-06,0.5,0.0,0.5,0.5,0.5,10754.149678707123
4,10020,28.813711166381836,0.10827967524528503,1.4233949184417725,3.7246694564819336,0.0271240696310997,0.7982742786407471,0.7982540130615234,7.95558527612366e-06,7.95558527612366e-06,0.5,0.0,0.5,0.5,0.5,10775.002246141434
